template,angle,n,any_primary_pct,REP_pct,CN_pct,EMPTY_pct,LOW_DIV_pct,OFFTOPIC_pct
rewrite_en_persona,255,150,19.33,3.33,16.00,0.00,0.67,63.33
rewrite_en_persona,270,150,5.33,3.33,2.00,0.00,0.67,65.33
rewrite_en_persona,285,150,4.00,3.33,0.67,0.00,0.00,66.67
rewrite_en_persona,300,150,4.00,4.00,0.00,0.00,0.67,57.33
rewrite_en_persona,315,150,2.67,2.67,0.00,0.00,0.67,56.67
rewrite_en_persona,330,150,4.00,4.00,0.00,0.00,1.33,49.33
rewrite_en_persona,345,150,6.67,6.67,0.00,0.00,1.33,45.33
rewrite_en_repeat,baseline,150,0.00,0.00,0.00,0.00,0.00,16.67
rewrite_en_repeat,0,150,1.33,1.33,0.00,0.00,0.00,11.33
rewrite_en_repeat,15,150,1.33,1.33,0.00,0.00,0.00,14.67
rewrite_en_repeat,30,150,4.00,4.00,0.00,0.00,0.67,16.67
rewrite_en_repeat,45,150,18.00,18.00,0.00,0.00,7.33,18.67
rewrite_en_repeat,60,150,61.33,61.33,0.00,0.00,18.00,23.33
rewrite_en_repeat,75,150,72.00,72.00,0.00,0.00,36.00,45.33
rewrite_en_repeat,90,150,81.33,81.33,0.00,0.00,42.67,58.00
rewrite_en_repeat,105,150,78.67,78.67,0.00,0.00,53.33,48.67
rewrite_en_repeat,120,150,65.33,65.33,0.67,0.00,39.33,51.33
rewrite_en_repeat,135,150,32.00,32.00,0.00,0.00,12.67,67.33
rewrite_en_repeat,150,150,8.67,8.00,0.67,0.00,0.67,59.33
rewrite_en_repeat,165,150,2.67,2.67,0.00,0.00,0.00,60.67
rewrite_en_repeat,180,150,6.00,2.00,4.00,0.00,0.00,57.33
rewrite_en_repeat,195,150,68.00,0.67,68.00,0.00,0.00,55.33
rewrite_en_repeat,210,150,96.00,0.00,96.00,0.00,0.00,42.00
rewrite_en_repeat,225,150,98.67,0.00,98.67,0.00,0.00,32.00
rewrite_en_repeat,240,150,91.33,0.67,91.33,0.00,0.00,36.00
rewrite_en_repeat,255,150,40.67,0.67,40.00,0.00,0.67,42.00
rewrite_en_repeat,270,150,2.00,0.67,1.33,0.00,0.00,42.67
rewrite_en_repeat,285,150,1.33,0.67,0.67,0.00,0.67,25.33
rewrite_en_repeat,300,150,2.00,2.00,0.00,0.00,1.33,21.33
rewrite_en_repeat,315,150,0.67,0.67,0.00,0.00,0.00,24.67
rewrite_en_repeat,330,150,0.67,0.67,0.00,0.00,0.00,19.33
rewrite_en_repeat,345,150,0.67,0.67,0.00,0.00,0.00,15.33
rewrite_en_lock_strong,baseline,150,0.00,0.00,0.00,0.00,0.00,49.33
rewrite_en_lock_strong,0,150,4.67,3.33,1.33,0.00,0.67,38.00
rewrite_en_lock_strong,15,150,8.00,6.67,1.33,0.00,1.33,33.33
rewrite_en_lock_strong,30,150,6.67,6.00,0.67,0.00,2.67,31.33
rewrite_en_lock_strong,45,150,23.33,23.33,0.00,0.00,5.33,29.33
rewrite_en_lock_strong,60,150,58.67,58.67,0.00,0.00,21.33,41.33
rewrite_en_lock_strong,75,150,84.00,84.00,0.00,0.00,41.33,61.33
rewrite_en_lock_strong,90,150,90.00,90.00,0.00,0.00,48.00,76.00
rewrite_en_lock_strong,105,150,86.00,86.00,0.00,0.00,55.33,70.00
rewrite_en_lock_strong,120,150,70.00,70.00,0.00,0.00,40.00,81.33
rewrite_en_lock_strong,135,150,40.67,40.67,0.00,0.00,13.33,78.67
rewrite_en_lock_strong,150,150,9.33,9.33,0.00,0.00,0.00,78.67
rewrite_en_lock_strong,165,150,2.67,2.67,0.00,0.00,0.00,76.67
rewrite_en_lock_strong,180,150,4.00,4.00,0.00,0.00,0.00,74.67
rewrite_en_lock_strong,195,150,41.33,2.00,39.33,0.00,0.00,69.33
rewrite_en_lock_strong,210,150,66.00,0.67,65.33,0.00,0.67,66.00
rewrite_en_lock_strong,225,150,70.67,1.33,70.00,0.00,0.00,66.00
rewrite_en_lock_strong,240,150,47.33,2.00,45.33,0.00,1.33,74.67
rewrite_en_lock_strong,255,150,16.67,1.33,15.33,0.00,0.67,68.00
rewrite_en_lock_strong,270,150,6.67,3.33,3.33,0.00,3.33,58.00
rewrite_en_lock_strong,285,150,4.67,1.33,3.33,0.00,0.67,51.33
rewrite_en_lock_strong,300,150,4.00,3.33,0.67,0.00,2.00,48.67
rewrite_en_lock_strong,315,150,3.33,3.33,0.00,0.00,0.67,46.00
rewrite_en_lock_strong,330,150,2.00,2.00,0.00,0.00,0.67,44.00
rewrite_en_lock_strong,345,150,2.00,1.33,0.67,0.00,0.00,42.00
rewrite_en_minimal_strict,baseline,150,0.00,0.00,0.00,0.00,0.00,12.67
rewrite_en_minimal_strict,0,150,4.67,4.67,0.00,0.00,3.33,10.67
rewrite_en_minimal_strict,15,150,6.67,6.67,0.00,0.00,0.00,14.00
rewrite_en_minimal_strict,30,150,8.00,8.00,0.00,0.00,3.33,16.00
rewrite_en_minimal_strict,45,150,32.67,32.67,0.00,0.00,8.00,19.33
rewrite_en_minimal_strict,60,150,62.00,62.00,0.00,0.00,29.33,16.67
rewrite_en_minimal_strict,75,150,78.67,78.67,0.00,0.00,37.33,42.00
rewrite_en_minimal_strict,90,150,89.33,89.33,0.00,0.00,53.33,58.00
rewrite_en_minimal_strict,105,150,70.00,70.00,0.00,0.00,44.67,46.00
rewrite_en_minimal_strict,120,150,61.33,61.33,0.00,0.00,40.00,57.33
rewrite_en_minimal_strict,135,150,37.33,36.67,0.67,0.00,13.33,62.00
rewrite_en_minimal_strict,150,150,7.33,6.67,0.67,0.00,1.33,56.00
rewrite_en_minimal_strict,165,150,2.00,1.33,0.67,0.00,0.67,62.00
rewrite_en_minimal_strict,180,150,2.67,0.00,2.67,0.00,0.00,61.33
rewrite_en_minimal_strict,195,150,36.00,2.00,35.33,0.00,0.67,50.67
rewrite_en_minimal_strict,210,150,54.00,1.33,52.67,0.00,0.00,58.67
rewrite_en_minimal_strict,225,150,62.00,2.67,59.33,0.00,1.33,46.00
rewrite_en_minimal_strict,240,150,48.00,6.67,42.67,0.00,4.00,45.33
rewrite_en_minimal_strict,255,150,17.33,4.00,13.33,0.00,2.67,42.67
rewrite_en_minimal_strict,270,150,3.33,2.67,0.67,0.00,0.67,44.67
rewrite_en_minimal_strict,285,150,5.33,5.33,0.00,0.00,1.33,34.67
rewrite_en_minimal_strict,300,150,2.00,2.00,0.00,0.00,0.00,22.67
rewrite_en_minimal_strict,315,150,2.67,2.67,0.00,0.00,2.00,20.00
rewrite_en_minimal_strict,330,150,5.33,5.33,0.00,0.00,1.33,18.67
rewrite_en_minimal_strict,345,150,3.33,3.33,0.00,0.00,2.67,14.67
