template,angle,n,any_primary_pct,REP_pct,CN_pct,EMPTY_pct,LOW_DIV_pct,OFFTOPIC_pct
rewrite_en_strict,baseline,150,2.00,2.00,0.00,0.00,0.00,40.67
rewrite_en_strict,0,150,4.00,4.00,0.00,0.00,1.33,38.67
rewrite_en_strict,15,150,8.00,8.00,0.00,0.00,0.00,36.00
rewrite_en_strict,30,150,9.33,9.33,0.00,0.00,2.00,34.00
rewrite_en_strict,45,150,15.33,15.33,0.00,0.00,4.67,33.33
rewrite_en_strict,60,150,48.00,48.00,0.00,0.00,11.33,51.33
rewrite_en_strict,75,150,69.33,69.33,0.00,0.00,28.67,60.67
rewrite_en_strict,90,150,77.33,77.33,0.00,0.00,34.67,72.67
rewrite_en_strict,105,150,64.67,64.67,0.00,0.00,27.33,70.67
rewrite_en_strict,120,150,63.33,63.33,0.00,0.00,34.00,70.67
rewrite_en_strict,135,150,40.67,40.67,0.00,0.00,16.67,73.33
rewrite_en_strict,150,150,16.67,16.67,0.00,0.00,2.67,70.00
rewrite_en_strict,165,150,4.67,4.67,0.00,0.00,0.00,72.67
rewrite_en_strict,180,150,6.00,2.00,4.00,0.00,0.00,74.67
rewrite_en_strict,195,150,23.33,1.33,22.00,0.00,0.00,78.00
rewrite_en_strict,210,150,40.00,3.33,36.67,0.00,0.67,78.67
rewrite_en_strict,225,150,53.33,5.33,49.33,0.00,2.67,74.67
rewrite_en_strict,240,150,43.33,3.33,40.00,0.00,1.33,72.00
rewrite_en_strict,255,150,16.00,6.00,10.00,0.00,2.00,66.00
rewrite_en_strict,270,150,6.00,5.33,0.67,0.00,1.33,64.67
rewrite_en_strict,285,150,2.67,2.00,0.67,0.00,0.67,55.33
rewrite_en_strict,300,150,2.67,2.67,0.00,0.00,0.67,58.67
rewrite_en_strict,315,150,1.33,0.67,0.67,0.00,0.00,47.33
rewrite_en_strict,330,150,2.67,2.67,0.00,0.00,2.00,37.33
rewrite_en_strict,345,150,5.33,5.33,0.00,0.00,2.67,37.33
rewrite_en_strict_the,baseline,150,2.67,2.67,0.00,0.00,0.00,61.33
rewrite_en_strict_the,0,150,4.00,4.00,0.00,0.00,0.67,40.67
rewrite_en_strict_the,15,150,8.00,8.00,0.00,0.00,0.67,27.33
rewrite_en_strict_the,30,150,10.67,10.67,0.00,0.00,1.33,28.00
rewrite_en_strict_the,45,150,34.67,34.67,0.00,0.00,5.33,30.67
rewrite_en_strict_the,60,150,61.33,61.33,0.00,0.00,15.33,42.00
rewrite_en_strict_the,75,150,77.33,77.33,0.00,0.00,31.33,68.00
rewrite_en_strict_the,90,150,83.33,83.33,0.00,0.00,31.33,78.00
rewrite_en_strict_the,105,150,81.33,81.33,0.00,0.00,38.67,72.67
rewrite_en_strict_the,120,150,71.33,71.33,0.00,0.00,40.00,80.67
rewrite_en_strict_the,135,150,38.00,38.00,0.00,0.00,7.33,84.00
rewrite_en_strict_the,150,150,16.67,16.67,0.00,0.00,0.67,81.33
rewrite_en_strict_the,165,150,8.67,8.67,0.00,0.00,1.33,73.33
rewrite_en_strict_the,180,150,5.33,4.00,1.33,0.00,0.00,78.00
rewrite_en_strict_the,195,150,29.33,2.00,27.33,0.00,0.00,78.67
rewrite_en_strict_the,210,150,57.33,1.33,56.00,0.00,0.00,83.33
rewrite_en_strict_the,225,150,62.00,1.33,61.33,0.00,0.67,84.67
rewrite_en_strict_the,240,150,38.00,0.67,37.33,0.00,0.00,78.67
rewrite_en_strict_the,255,150,15.33,1.33,14.00,0.00,0.00,67.33
rewrite_en_strict_the,270,150,6.00,4.67,1.33,0.00,2.00,70.00
rewrite_en_strict_the,285,150,0.67,0.67,0.00,0.00,0.00,75.33
rewrite_en_strict_the,300,150,5.33,5.33,0.00,0.00,1.33,58.00
rewrite_en_strict_the,315,150,6.00,5.33,0.67,0.00,2.00,38.67
rewrite_en_strict_the,330,150,5.33,5.33,0.00,0.00,0.67,42.67
rewrite_en_strict_the,345,150,3.33,3.33,0.00,0.00,0.67,44.67
rewrite_en_strict_in_english,baseline,150,2.00,2.00,0.00,0.00,0.00,33.33
rewrite_en_strict_in_english,0,150,9.33,9.33,0.00,0.00,1.33,29.33
rewrite_en_strict_in_english,15,150,9.33,9.33,0.00,0.00,2.67,24.00
rewrite_en_strict_in_english,30,150,12.67,12.67,0.00,0.00,4.67,22.00
rewrite_en_strict_in_english,45,150,36.67,36.67,0.00,0.00,17.33,25.33
rewrite_en_strict_in_english,60,150,68.00,68.00,0.00,0.00,34.67,34.00
rewrite_en_strict_in_english,75,150,90.00,90.00,0.00,0.00,46.67,52.67
rewrite_en_strict_in_english,90,150,90.00,90.00,0.00,0.00,56.00,74.00
rewrite_en_strict_in_english,105,150,86.67,86.67,0.00,0.00,54.67,72.00
rewrite_en_strict_in_english,120,150,82.67,82.67,0.00,0.00,54.67,78.00
rewrite_en_strict_in_english,135,150,48.67,48.67,0.00,0.00,19.33,75.33
rewrite_en_strict_in_english,150,150,16.67,16.67,0.00,0.00,2.67,76.67
rewrite_en_strict_in_english,165,150,4.67,4.67,0.00,0.00,0.67,70.00
rewrite_en_strict_in_english,180,150,6.67,4.00,2.67,0.00,1.33,69.33
rewrite_en_strict_in_english,195,150,57.33,5.33,52.00,0.00,1.33,60.00
rewrite_en_strict_in_english,210,150,77.33,2.00,76.00,0.00,0.67,62.00
