template,angle,n,any_primary_pct,REP_pct,CN_pct,EMPTY_pct,LOW_DIV_pct,OFFTOPIC_pct
similar_reaction_en,baseline,150,0.00,0.00,0.00,0.00,0.00,0.00
similar_reaction_en,0,150,2.67,0.00,2.67,0.00,0.67,0.00
similar_reaction_en,15,150,1.33,0.00,1.33,0.00,0.67,0.00
similar_reaction_en,30,150,0.67,0.00,0.67,0.00,0.67,0.00
similar_reaction_en,45,150,1.33,0.00,1.33,0.00,0.00,0.00
similar_reaction_en,60,150,2.67,0.00,2.67,0.00,0.00,0.00
similar_reaction_en,75,150,1.33,0.00,1.33,0.00,0.00,0.00
similar_reaction_en,90,150,1.33,0.00,1.33,0.00,0.00,0.00
similar_reaction_en,105,150,1.33,0.00,1.33,0.00,0.00,0.00
similar_reaction_en,120,150,0.00,0.00,0.00,0.00,0.00,0.00
similar_reaction_en,135,150,0.67,0.00,0.67,0.00,0.00,0.00
similar_reaction_en,150,150,0.00,0.00,0.00,0.00,0.00,0.00
similar_reaction_en,165,150,0.67,0.00,0.67,0.00,0.00,0.00
similar_reaction_en,180,150,0.00,0.00,0.00,0.00,0.00,0.00
similar_reaction_en,195,150,0.00,0.00,0.00,0.00,0.00,0.00
similar_reaction_en,210,150,0.00,0.00,0.00,0.00,0.00,0.00
similar_reaction_en,225,150,0.67,0.67,0.00,0.00,0.67,0.00
similar_reaction_en,240,150,0.67,0.67,0.00,0.00,0.67,0.00
similar_reaction_en,255,150,0.67,0.00,0.67,0.00,0.00,0.00
similar_reaction_en,270,150,0.67,0.00,0.67,0.00,0.00,0.00
similar_reaction_en,285,150,0.67,0.00,0.67,0.00,0.00,0.00
similar_reaction_en,300,150,0.67,0.00,0.67,0.00,0.67,0.00
similar_reaction_en,315,150,1.33,0.00,1.33,0.00,0.67,0.00
similar_reaction_en,330,150,0.00,0.00,0.00,0.00,0.00,0.00
similar_reaction_en,345,150,2.00,0.00,2.00,0.00,0.00,0.00
similar_mirror_en,baseline,150,2.00,0.00,2.00,0.00,0.00,0.00
similar_mirror_en,0,150,1.33,0.00,1.33,0.00,0.00,0.00
similar_mirror_en,15,150,3.33,0.67,2.67,0.00,0.00,0.00
similar_mirror_en,30,150,2.67,0.00,2.67,0.00,0.00,0.00
similar_mirror_en,45,150,2.00,0.00,2.00,0.00,0.00,0.00
similar_mirror_en,60,150,1.33,0.00,1.33,0.00,0.00,0.00
similar_mirror_en,75,150,1.33,0.00,1.33,0.00,0.00,0.00
similar_mirror_en,90,150,0.67,0.00,0.67,0.00,0.00,0.00
similar_mirror_en,105,150,2.00,0.00,2.00,0.00,0.00,0.00
similar_mirror_en,120,150,1.33,0.00,1.33,0.00,0.00,0.00
similar_mirror_en,135,150,2.00,0.00,2.00,0.00,0.00,0.00
similar_mirror_en,150,150,0.67,0.00,0.67,0.00,0.00,0.00
similar_mirror_en,165,150,1.33,0.00,1.33,0.00,0.00,0.00
similar_mirror_en,180,150,1.33,0.00,1.33,0.00,0.00,0.00
similar_mirror_en,195,150,0.67,0.00,0.67,0.00,0.00,0.00
similar_mirror_en,210,150,1.33,0.67,1.33,0.00,0.00,0.00
similar_mirror_en,225,150,1.33,0.67,1.33,0.00,0.00,0.00
similar_mirror_en,240,150,0.00,0.00,0.00,0.00,0.00,0.00
