template,angle,n,any_primary_pct,REP_pct,CN_pct,EMPTY_pct,LOW_DIV_pct,OFFTOPIC_pct
rewrite,120,150,49.33,48.67,0.67,0.00,18.67,82.67
rewrite,135,150,18.67,18.00,0.67,0.00,6.00,86.00
rewrite,150,150,4.67,4.67,0.00,0.00,0.00,86.67
rewrite,165,150,0.67,0.00,0.67,0.00,0.00,82.00
rewrite,180,150,69.33,0.00,69.33,0.00,0.00,82.00
rewrite,195,150,96.67,0.00,96.67,0.00,0.00,95.33
rewrite,210,150,94.67,0.00,94.67,0.00,0.00,88.00
rewrite,225,150,93.33,0.00,93.33,0.00,0.00,88.00
rewrite,240,150,91.33,1.33,90.00,0.00,0.67,81.33
rewrite,255,150,69.33,1.33,69.33,0.00,0.67,80.00
rewrite,270,150,5.33,3.33,2.00,0.00,2.67,74.00
rewrite,285,150,1.33,0.67,0.67,0.00,0.67,69.33
rewrite,300,150,0.67,0.67,0.00,0.00,0.00,64.67
rewrite,315,150,2.67,2.67,0.00,0.00,1.33,60.67
rewrite,330,150,5.33,5.33,0.00,0.00,0.67,54.67
rewrite,345,150,4.00,4.00,0.00,0.00,0.00,56.67
rewrite_en,baseline,150,0.67,0.67,0.00,0.00,0.00,71.33
rewrite_en,0,150,0.67,0.67,0.00,0.00,0.00,57.33
rewrite_en,15,150,0.67,0.67,0.00,0.00,0.67,60.00
rewrite_en,30,150,6.00,6.00,0.00,0.00,0.67,62.00
rewrite_en,45,150,20.67,20.67,0.00,0.00,1.33,52.00
rewrite_en,60,150,38.00,37.33,0.67,0.00,12.00,54.67
rewrite_en,75,150,64.67,64.67,0.00,0.00,21.33,71.33
rewrite_en,90,150,75.33,75.33,0.00,0.00,35.33,82.67
rewrite_en,105,150,59.33,58.67,0.67,0.00,28.00,81.33
rewrite_en,120,150,43.33,43.33,0.00,0.00,16.00,78.67
rewrite_en,135,150,16.67,16.67,0.00,0.00,4.00,82.67
rewrite_en,150,150,9.33,9.33,0.00,0.00,2.00,73.33
rewrite_en,165,150,1.33,1.33,0.00,0.00,0.00,84.00
rewrite_en,180,150,15.33,1.33,14.00,0.00,0.00,76.00
rewrite_en,195,150,66.00,0.00,66.00,0.00,0.00,78.67
rewrite_en,210,150,79.33,0.67,78.67,0.00,0.00,78.67
rewrite_en,225,150,84.00,1.33,83.33,0.00,0.67,70.67
rewrite_en,240,150,66.00,0.67,65.33,0.00,0.00,77.33
rewrite_en,255,150,20.00,2.67,17.33,0.00,2.00,74.67
rewrite_en,270,150,4.67,4.00,0.67,0.00,3.33,74.67
rewrite_en,285,150,2.67,2.67,0.00,0.00,0.67,68.67
rewrite_en,300,150,2.00,2.00,0.00,0.00,1.33,64.67
rewrite_en,315,150,4.67,4.67,0.00,0.00,1.33,70.00
rewrite_en,330,150,2.67,2.67,0.00,0.00,2.00,64.00
rewrite_en,345,150,4.00,3.33,0.67,0.00,2.00,58.00
paraphrase_en,baseline,150,1.33,1.33,0.00,0.00,0.00,42.67
paraphrase_en,0,150,6.00,6.00,0.00,0.00,1.33,40.00
paraphrase_en,15,150,4.67,4.67,0.00,0.00,0.67,41.33
paraphrase_en,30,150,12.67,12.67,0.00,0.00,0.67,42.00
paraphrase_en,45,150,26.00,26.00,0.00,0.00,6.67,34.67
paraphrase_en,60,150,48.00,48.00,0.00,0.00,14.00,39.33
paraphrase_en,75,150,64.67,64.67,0.00,0.00,24.67,62.67
paraphrase_en,90,150,74.00,74.00,0.00,0.00,32.67,77.33
paraphrase_en,105,150,66.67,66.67,0.00,0.00,32.67,69.33
paraphrase_en,120,150,55.33,55.33,0.00,0.00,30.67,68.67
paraphrase_en,135,150,29.33,29.33,0.00,0.00,9.33,74.00
paraphrase_en,150,150,8.67,8.67,0.00,0.00,0.00,75.33
paraphrase_en,165,150,4.67,4.00,0.67,0.00,1.33,72.00
paraphrase_en,180,150,49.33,2.00,47.33,0.00,0.00,74.67
paraphrase_en,195,150,87.33,0.00,87.33,0.00,0.00,80.00
paraphrase_en,210,150,98.00,0.67,98.00,0.00,0.00,84.00
paraphrase_en,225,150,98.00,0.67,98.00,0.00,0.67,68.67
paraphrase_en,240,150,72.67,3.33,69.33,0.00,0.00,65.33
paraphrase_en,255,150,32.67,5.33,28.67,0.00,1.33,64.67
paraphrase_en,270,150,6.00,4.00,2.00,0.00,0.67,57.33
paraphrase_en,285,150,3.33,3.33,0.00,0.00,1.33,42.67
paraphrase_en,300,150,3.33,3.33,0.00,0.00,2.00,42.67
paraphrase_en,315,150,2.00,2.00,0.00,0.00,0.67,40.00
paraphrase_en,330,150,4.00,3.33,0.67,0.00,0.67,37.33
paraphrase_en,345,150,4.00,4.00,0.00,0.00,0.67,32.67
similar_tweet_en,baseline,150,0.00,0.00,0.00,0.00,0.00,62.00
similar_tweet_en,0,150,0.67,0.00,0.67,0.00,0.00,44.67
similar_tweet_en,15,150,2.00,2.00,0.00,0.00,0.67,34.67
similar_tweet_en,30,150,8.67,8.00,0.67,0.00,0.67,32.00
similar_tweet_en,45,150,30.67,30.00,0.67,0.00,4.67,30.67
similar_tweet_en,60,150,40.67,40.67,0.00,0.00,10.00,48.00
similar_tweet_en,75,150,61.33,61.33,0.00,0.00,30.67,71.33
similar_tweet_en,90,150,78.00,78.00,0.00,0.00,48.67,72.00
similar_tweet_en,105,150,64.67,64.67,0.00,0.00,42.00,74.00
similar_tweet_en,120,150,67.33,67.33,0.00,0.00,36.00,75.33
similar_tweet_en,135,150,34.67,34.67,0.00,0.00,18.00,84.00
similar_tweet_en,150,150,9.33,9.33,0.00,0.00,2.67,82.00
similar_tweet_en,165,150,4.00,4.00,0.00,0.00,0.00,76.67
similar_tweet_en,180,150,24.67,4.67,20.00,0.00,1.33,72.67
similar_tweet_en,195,150,73.33,1.33,72.67,0.00,0.00,62.00
similar_tweet_en,210,150,88.00,1.33,86.67,0.00,0.67,63.33
similar_tweet_en,225,150,82.00,1.33,82.00,0.00,0.00,61.33
similar_tweet_en,240,150,62.00,0.67,61.33,0.00,0.00,58.67
similar_tweet_en,255,150,24.00,4.00,20.67,0.00,2.00,63.33
similar_tweet_en,270,150,3.33,2.67,0.67,0.00,1.33,66.00
similar_tweet_en,285,150,2.67,1.33,1.33,0.00,0.67,68.67
similar_tweet_en,300,150,1.33,1.33,0.00,0.00,0.00,66.00
similar_tweet_en,315,150,1.33,0.67,0.67,0.00,0.00,62.00
similar_tweet_en,330,150,0.00,0.00,0.00,0.00,0.00,54.00
similar_tweet_en,345,150,1.33,0.67,0.67,0.00,0.00,46.67
echo_en,baseline,150,0.00,0.00,0.00,0.00,0.00,37.33
echo_en,0,150,0.67,0.67,0.00,0.00,0.00,28.67
echo_en,15,150,0.00,0.00,0.00,0.00,0.00,38.00
echo_en,30,150,12.67,12.67,0.00,0.00,4.67,44.67
echo_en,45,150,31.33,31.33,0.00,0.00,13.33,48.67
echo_en,60,150,68.00,68.00,0.00,0.00,43.33,56.00
echo_en,75,150,84.67,84.67,0.00,0.00,66.67,68.00
echo_en,90,150,90.67,90.67,0.00,0.00,73.33,80.67
echo_en,105,150,86.00,86.00,0.00,0.00,74.00,81.33
echo_en,120,150,80.00,80.00,0.00,0.00,66.67,84.67
echo_en,135,150,50.00,50.00,0.00,0.00,33.33,86.67
echo_en,150,150,16.00,16.00,0.00,0.00,6.67,83.33
echo_en,165,150,6.67,6.00,0.67,0.00,1.33,69.33
echo_en,180,150,57.33,1.33,56.00,0.00,0.67,62.00
echo_en,195,150,86.00,0.00,86.00,0.00,0.67,61.33
echo_en,210,150,94.67,2.00,93.33,0.00,0.00,62.67
echo_en,225,150,93.33,3.33,90.00,0.00,1.33,62.67
echo_en,240,150,87.33,5.33,82.67,0.00,1.33,50.00
echo_en,255,150,70.67,4.00,67.33,0.00,0.67,42.67
echo_en,270,150,25.33,2.67,22.67,0.00,1.33,38.67
echo_en,285,150,5.33,4.00,1.33,0.00,1.33,45.33
echo_en,300,150,4.67,3.33,1.33,0.00,2.00,46.67
echo_en,315,150,2.67,2.00,0.67,0.00,0.67,46.67
echo_en,330,150,0.67,0.67,0.00,0.00,0.00,40.00
echo_en,345,150,2.67,2.67,0.00,0.00,0.67,26.00
