template,angle,n,any_primary_pct,REP_pct,CN_pct,EMPTY_pct,LOW_DIV_pct,OFFTOPIC_pct
echo_en,baseline,150,0.00,0.00,0.00,0.00,0.00,44.00
echo_en,0,150,0.67,0.67,0.00,0.00,0.00,44.00
echo_en,15,150,0.00,0.00,0.00,0.00,0.00,44.67
echo_en,30,150,1.33,1.33,0.00,0.00,0.00,40.00
echo_en,45,150,0.67,0.67,0.00,0.00,0.00,41.33
echo_en,60,150,2.00,2.00,0.00,0.00,0.00,38.67
echo_en,75,150,1.33,1.33,0.00,0.00,0.67,38.00
echo_en,90,150,8.00,8.00,0.00,0.00,1.33,39.33
echo_en,105,150,8.00,6.67,1.33,0.00,2.00,38.67
echo_en,120,150,13.33,12.67,0.67,0.00,2.00,48.00
echo_en,135,150,22.00,22.00,0.00,0.00,6.00,61.33
echo_en,150,150,27.33,27.33,0.00,0.00,8.67,72.00
echo_en,165,150,22.67,22.67,0.00,0.00,8.00,83.33
echo_en,180,150,15.33,15.33,0.00,0.00,4.00,92.00
echo_en,195,150,9.33,9.33,0.00,0.00,0.00,96.67
echo_en,210,150,6.67,6.67,0.00,0.00,0.67,92.67
echo_en,225,150,4.67,4.67,0.00,0.00,0.00,92.00
echo_en,240,150,0.00,0.00,0.00,0.00,0.00,88.67
echo_en,255,150,2.00,2.00,0.00,0.00,0.67,82.67
echo_en,270,150,0.67,0.67,0.00,0.00,0.00,79.33
echo_en,285,150,0.00,0.00,0.00,0.00,0.00,69.33
echo_en,300,150,0.67,0.67,0.00,0.00,0.00,53.33
echo_en,315,150,0.67,0.67,0.00,0.00,0.00,55.33
echo_en,330,150,0.00,0.00,0.00,0.00,0.00,52.67
echo_en,345,150,0.67,0.67,0.00,0.00,0.00,50.00
echo_quoted,baseline,150,0.00,0.00,0.00,0.00,0.00,26.00
echo_quoted,0,150,0.67,0.67,0.00,0.00,0.00,27.33
echo_quoted,15,150,0.00,0.00,0.00,0.00,0.00,27.33
echo_quoted,30,150,0.67,0.67,0.00,0.00,0.00,30.67
echo_quoted,45,150,1.33,1.33,0.00,0.00,0.00,33.33
echo_quoted,60,150,0.00,0.00,0.00,0.00,0.00,32.00
echo_quoted,75,150,1.33,1.33,0.00,0.00,0.00,33.33
echo_quoted,90,150,9.33,9.33,0.00,0.00,0.67,30.00
echo_quoted,105,150,9.33,9.33,0.00,0.00,0.67,24.67
echo_quoted,120,150,8.67,8.67,0.00,0.00,3.33,28.67
echo_quoted,135,150,22.67,21.33,1.33,0.00,8.67,42.00
echo_quoted,150,150,11.33,10.67,0.67,0.00,6.67,70.67
echo_quoted,165,150,24.67,24.00,0.67,0.00,10.67,86.00
echo_quoted,180,150,32.00,32.00,0.00,0.00,10.67,88.67
echo_quoted,195,150,22.67,22.67,0.00,0.00,8.00,92.67
echo_quoted,210,150,10.00,10.00,0.00,0.00,3.33,94.00
echo_quoted,225,150,5.33,5.33,0.00,0.00,1.33,88.67
echo_quoted,240,150,2.67,2.00,0.67,0.00,0.67,84.00
echo_quoted,255,150,2.00,1.33,0.67,0.00,0.67,71.33
echo_quoted,270,150,0.00,0.00,0.00,0.00,0.67,61.33
echo_quoted,285,150,2.00,2.00,0.00,0.00,0.00,42.00
echo_quoted,300,150,0.67,0.67,0.00,0.00,0.00,34.00
echo_quoted,315,150,1.33,1.33,0.00,0.00,0.00,34.00
echo_quoted,330,150,2.00,2.00,0.00,0.00,0.00,32.67
echo_quoted,345,150,2.00,2.00,0.00,0.00,0.00,36.00
echo_one_sentence,baseline,150,0.00,0.00,0.00,0.00,0.00,26.67
echo_one_sentence,0,150,0.00,0.00,0.00,0.00,0.00,32.00
echo_one_sentence,15,150,0.00,0.00,0.00,0.00,0.00,26.67
echo_one_sentence,30,150,0.00,0.00,0.00,0.00,0.00,22.67
echo_one_sentence,45,150,2.67,2.67,0.00,0.00,0.00,18.00
echo_one_sentence,60,150,8.00,8.00,0.00,0.00,3.33,12.67
echo_one_sentence,75,150,24.67,24.67,0.00,0.00,13.33,11.33
echo_one_sentence,90,150,28.67,28.67,0.00,0.00,17.33,7.33
echo_one_sentence,105,150,39.33,39.33,0.00,0.00,21.33,7.33
echo_one_sentence,120,150,43.33,42.00,0.67,0.67,28.67,13.33
echo_one_sentence,135,150,46.67,37.33,10.67,0.00,21.33,42.67
echo_one_sentence,150,150,32.67,30.67,2.00,0.00,19.33,65.33
echo_one_sentence,165,150,46.67,46.00,0.67,0.00,29.33,80.00
echo_one_sentence,180,150,46.00,44.67,2.67,0.00,16.00,74.00
echo_one_sentence,195,150,28.00,27.33,0.67,0.00,8.00,80.00
echo_one_sentence,210,150,14.67,14.67,0.00,0.00,2.67,80.00
echo_one_sentence,225,150,8.67,7.33,1.33,0.00,3.33,68.67
echo_one_sentence,240,150,3.33,2.67,0.67,0.00,1.33,64.67
echo_one_sentence,255,150,4.00,4.00,0.00,0.00,0.67,58.00
echo_one_sentence,270,150,2.00,2.00,0.00,0.00,0.00,50.67
echo_one_sentence,285,150,0.67,0.67,0.00,0.00,0.67,39.33
echo_one_sentence,300,150,0.67,0.67,0.00,0.00,0.00,32.67
echo_one_sentence,315,150,0.00,0.00,0.00,0.00,0.00,29.33
echo_one_sentence,330,150,0.00,0.00,0.00,0.00,0.00,30.00
echo_one_sentence,345,150,0.67,0.67,0.00,0.00,0.00,28.00
echo_is,baseline,150,2.00,2.00,0.00,0.00,0.00,50.00
echo_is,0,150,2.00,2.00,0.00,0.00,0.00,46.67
echo_is,15,150,0.67,0.67,0.00,0.00,0.00,46.67
echo_is,30,150,3.33,3.33,0.00,0.00,0.00,40.00
echo_is,45,150,6.67,6.67,0.00,0.00,0.00,41.33
echo_is,60,150,5.33,5.33,0.00,0.00,0.67,36.00
echo_is,75,150,8.00,8.00,0.00,0.00,2.00,31.33
echo_is,90,150,13.33,13.33,0.00,0.00,5.33,31.33
echo_is,105,150,22.67,22.67,0.00,0.00,8.67,31.33
echo_is,120,150,24.67,24.67,0.00,0.00,11.33,42.67
echo_is,135,150,33.33,31.33,2.67,0.00,17.33,64.67
echo_is,150,150,40.00,38.00,2.67,0.00,15.33,78.00
echo_is,165,150,32.67,32.67,0.00,0.00,12.00,86.00
echo_is,180,150,21.33,21.33,0.00,0.00,6.67,95.33
echo_is,195,150,12.67,12.67,0.00,0.00,2.67,94.67
echo_is,210,150,6.00,6.00,0.00,0.00,0.67,98.00
echo_is,225,150,5.33,5.33,0.00,0.00,0.67,96.00
echo_is,240,150,4.00,4.00,0.00,0.00,1.33,91.33
echo_is,255,150,2.00,2.00,0.00,0.00,0.00,90.67
echo_is,270,150,0.67,0.67,0.00,0.00,0.00,85.33
echo_is,285,150,2.67,2.67,0.00,0.00,0.67,77.33
echo_is,300,150,1.33,1.33,0.00,0.00,0.00,65.33
echo_is,315,150,1.33,1.33,0.00,0.00,0.00,62.00
echo_is,330,150,2.00,2.00,0.00,0.00,0.00,52.67
echo_is,345,150,2.67,2.67,0.00,0.00,0.00,55.33
echo_rephrased,baseline,150,3.33,2.67,0.67,0.00,0.00,52.00
echo_rephrased,0,150,4.00,3.33,0.67,0.00,0.00,60.00
echo_rephrased,15,150,0.67,0.67,0.00,0.00,0.00,57.33
echo_rephrased,30,150,0.67,0.67,0.00,0.00,0.00,48.67
echo_rephrased,45,150,1.33,1.33,0.00,0.00,0.00,47.33
echo_rephrased,60,150,4.00,4.00,0.00,0.00,0.00,47.33
echo_rephrased,75,150,8.00,7.33,0.67,0.00,0.00,46.00
echo_rephrased,90,150,6.00,6.00,0.00,0.00,0.67,40.00
echo_rephrased,105,150,10.67,10.67,0.00,0.00,2.67,48.67
echo_rephrased,120,150,15.33,15.33,0.00,0.00,6.00,56.67
echo_rephrased,135,150,18.00,16.67,1.33,0.00,8.00,72.00
echo_rephrased,150,150,18.00,16.67,2.00,0.00,8.00,82.00
echo_rephrased,165,150,25.33,24.67,0.67,0.00,8.67,88.00
echo_rephrased,180,150,29.33,28.00,1.33,0.00,12.67,91.33
echo_rephrased,195,150,20.67,20.67,0.00,0.00,7.33,92.67
echo_rephrased,210,150,19.33,18.67,0.67,0.00,6.67,88.00
echo_rephrased,225,150,9.33,8.00,1.33,0.00,0.67,86.67
echo_rephrased,240,150,3.33,3.33,0.00,0.00,0.67,81.33
echo_rephrased,255,150,2.00,2.00,0.00,0.00,0.00,80.67
echo_rephrased,270,150,1.33,1.33,0.00,0.00,0.67,75.33
echo_rephrased,285,150,0.67,0.67,0.00,0.00,0.00,62.00
echo_rephrased,300,150,0.67,0.00,0.67,0.00,0.00,58.00
echo_rephrased,315,150,2.00,2.00,0.00,0.00,0.67,64.67
echo_rephrased,330,150,0.67,0.67,0.00,0.00,0.00,58.67
echo_rephrased,345,150,1.33,0.67,0.67,0.00,0.00,60.00
echo_prefix,baseline,150,24.67,24.67,0.00,0.00,0.00,26.00
echo_prefix,0,150,23.33,23.33,0.00,0.00,0.00,31.33
echo_prefix,15,150,22.00,22.00,0.00,0.00,0.00,25.33
echo_prefix,30,150,24.67,24.67,0.00,0.00,0.67,19.33
echo_prefix,45,150,16.67,16.67,0.00,0.00,0.67,22.00
echo_prefix,60,150,16.00,16.00,0.00,0.00,2.00,18.00
echo_prefix,75,150,14.00,14.00,0.00,0.00,1.33,22.67
echo_prefix,90,150,8.00,8.00,0.00,0.00,0.00,22.00
echo_prefix,105,150,16.00,16.00,0.00,0.00,5.33,25.33
echo_prefix,120,150,23.33,23.33,0.00,0.00,7.33,32.67
echo_prefix,135,150,21.33,21.33,0.00,0.00,8.67,57.33
echo_prefix,150,150,29.33,28.00,1.33,0.00,17.33,73.33
echo_prefix,165,150,62.67,43.33,30.67,0.00,20.67,86.67
echo_prefix,180,150,29.33,29.33,0.00,0.00,16.00,92.00
