template,angle,n,any_primary_pct,REP_pct,CN_pct,EMPTY_pct,LOW_DIV_pct,OFFTOPIC_pct
rewrite_en_continued,15,150,15.33,15.33,0.00,0.00,4.00,40.00
rewrite_en_continued,30,150,26.00,26.00,0.00,0.00,7.33,37.33
rewrite_en_continued,45,150,44.00,44.00,0.00,0.00,16.67,39.33
rewrite_en_continued,60,150,66.67,66.67,0.00,0.00,35.33,52.67
rewrite_en_continued,75,150,84.67,84.67,0.00,0.00,55.33,74.67
rewrite_en_continued,90,150,92.00,92.00,0.00,0.00,51.33,92.00
rewrite_en_continued,105,150,82.67,82.67,0.00,0.00,52.67,88.00
rewrite_en_continued,120,150,73.33,73.33,0.00,0.00,42.67,90.67
rewrite_en_continued,135,150,46.00,46.00,0.00,0.00,11.33,91.33
rewrite_en_continued,150,150,13.33,12.67,0.67,0.00,0.00,90.67
rewrite_en_continued,165,150,2.67,2.67,0.00,0.00,0.67,79.33
rewrite_en_continued,180,150,4.67,1.33,3.33,0.00,0.00,82.67
rewrite_en_continued,195,150,26.00,0.00,26.00,0.00,0.00,70.00
rewrite_en_continued,210,150,52.67,0.67,52.00,0.00,0.00,71.33
rewrite_en_continued,225,150,64.67,1.33,63.33,0.00,0.00,70.00
rewrite_en_continued,240,150,34.00,3.33,30.67,0.00,1.33,67.33
rewrite_en_continued,255,150,9.33,4.67,4.67,0.00,2.67,72.67
rewrite_en_continued,270,150,5.33,4.67,0.67,0.00,2.67,62.67
rewrite_en_continued,285,150,8.00,7.33,0.67,0.00,1.33,64.67
rewrite_en_continued,300,150,4.67,4.67,0.00,0.00,0.67,59.33
rewrite_en_continued,315,150,6.67,6.00,0.67,0.00,0.67,55.33
rewrite_en_continued,330,150,15.33,15.33,0.00,0.00,2.00,50.67
rewrite_en_continued,345,150,8.67,8.00,0.67,0.00,1.33,47.33
rewrite_en_double,baseline,150,1.33,1.33,0.00,0.00,0.00,46.00
rewrite_en_double,0,150,8.67,8.67,0.00,0.00,0.00,46.67
rewrite_en_double,15,150,10.00,10.00,0.00,0.00,1.33,42.00
rewrite_en_double,30,150,11.33,11.33,0.00,0.00,2.67,43.33
rewrite_en_double,45,150,26.67,26.67,0.00,0.00,5.33,46.67
rewrite_en_double,60,150,45.33,45.33,0.00,0.00,14.67,52.00
rewrite_en_double,75,150,67.33,67.33,0.00,0.00,26.67,66.67
rewrite_en_double,90,150,79.33,79.33,0.00,0.00,33.33,81.33
rewrite_en_double,105,150,70.00,70.00,0.67,0.00,33.33,70.00
rewrite_en_double,120,150,58.67,58.67,0.00,0.00,28.67,68.67
rewrite_en_double,135,150,33.33,33.33,0.00,0.00,12.00,66.67
rewrite_en_double,150,150,9.33,9.33,0.00,0.00,0.67,72.00
rewrite_en_double,165,150,2.67,2.00,0.67,0.00,0.00,69.33
rewrite_en_double,180,150,19.33,2.67,16.67,0.00,0.00,64.67
rewrite_en_double,195,150,83.33,0.67,82.67,0.00,0.00,52.67
rewrite_en_double,210,150,74.00,0.00,74.00,0.00,0.00,72.00
rewrite_en_double,225,150,75.33,0.67,74.67,0.00,0.00,72.67
rewrite_en_double,240,150,50.67,0.67,50.00,0.00,0.00,66.67
rewrite_en_double,255,150,13.33,2.00,11.33,0.00,0.00,55.33
rewrite_en_double,270,150,6.00,6.00,0.00,0.00,2.00,60.00
rewrite_en_double,285,150,4.67,4.67,0.00,0.00,2.00,56.67
rewrite_en_double,300,150,7.33,7.33,0.00,0.00,0.67,49.33
rewrite_en_double,315,150,6.00,6.00,0.00,0.00,0.00,52.00
rewrite_en_double,330,150,4.67,4.67,0.00,0.00,0.67,52.67
rewrite_en_double,345,150,4.00,4.00,0.00,0.00,0.67,42.67
rewrite_en_simple,baseline,150,0.00,0.00,0.00,0.00,0.00,44.00
rewrite_en_simple,0,150,0.67,0.67,0.00,0.00,0.00,30.67
rewrite_en_simple,15,150,5.33,5.33,0.00,0.00,1.33,34.67
rewrite_en_simple,30,150,6.67,6.67,0.00,0.00,2.00,44.00
rewrite_en_simple,45,150,28.67,28.67,0.00,0.00,9.33,38.00
rewrite_en_simple,60,150,64.00,64.00,0.00,0.00,24.67,35.33
rewrite_en_simple,75,150,87.33,87.33,0.00,0.00,52.00,52.00
rewrite_en_simple,90,150,83.33,83.33,0.00,0.00,45.33,64.00
rewrite_en_simple,105,150,72.67,72.67,0.00,0.00,39.33,63.33
rewrite_en_simple,120,150,60.67,60.67,0.00,0.00,33.33,64.67
rewrite_en_simple,135,150,30.00,30.00,0.00,0.00,10.00,72.00
rewrite_en_simple,150,150,6.00,6.00,0.00,0.00,1.33,70.67
rewrite_en_simple,165,150,6.00,5.33,0.67,0.00,0.67,76.67
rewrite_en_simple,180,150,15.33,0.00,15.33,0.00,0.00,72.67
rewrite_en_simple,195,150,57.33,0.00,57.33,0.00,0.00,70.00
rewrite_en_simple,210,150,82.67,0.67,82.67,0.00,0.00,80.00
rewrite_en_simple,225,150,91.33,0.67,91.33,0.00,0.67,78.67
rewrite_en_simple,240,150,86.67,0.67,86.00,0.00,0.00,64.00
rewrite_en_simple,255,150,57.33,2.67,55.33,0.00,2.00,72.67
rewrite_en_simple,270,150,3.33,2.00,1.33,0.00,0.67,52.67
rewrite_en_simple,285,150,2.00,2.00,0.00,0.00,0.67,56.00
rewrite_en_simple,300,150,0.00,0.00,0.00,0.00,0.00,52.67
rewrite_en_simple,315,150,0.67,0.67,0.00,0.00,0.00,47.33
rewrite_en_simple,330,150,1.33,1.33,0.00,0.00,0.00,40.67
rewrite_en_simple,345,150,0.00,0.00,0.00,0.00,0.00,37.33
express_en,baseline,150,20.00,20.00,0.00,0.00,1.33,31.33
express_en,0,150,20.67,20.67,0.00,0.00,1.33,39.33
express_en,15,150,23.33,23.33,0.00,0.00,2.67,38.67
express_en,30,150,23.33,23.33,0.00,0.00,2.67,38.00
express_en,45,150,36.67,36.67,0.00,0.00,8.00,42.67
express_en,60,150,50.67,50.67,0.00,0.00,20.00,55.33
express_en,75,150,80.00,80.00,0.00,0.00,36.67,78.67
express_en,90,150,90.00,90.00,0.00,0.00,52.00,90.00
express_en,105,150,76.00,76.00,0.00,0.00,55.33,80.67
express_en,120,150,70.00,70.00,0.00,0.00,47.33,76.67
express_en,135,150,35.33,35.33,0.00,0.00,12.67,79.33
express_en,150,150,14.00,14.00,0.00,0.00,3.33,73.33
express_en,165,150,13.33,13.33,0.00,0.00,2.00,58.67
express_en,180,150,40.00,8.00,32.00,0.00,0.67,53.33
express_en,195,150,83.33,0.67,82.67,0.00,0.67,50.00
express_en,210,150,89.33,1.33,88.67,0.00,0.67,52.00
express_en,225,150,88.00,0.67,87.33,0.00,0.00,43.33
express_en,240,150,62.67,1.33,61.33,0.00,0.00,48.67
express_en,255,150,19.33,4.67,14.67,0.00,2.00,60.00
express_en,270,150,8.67,8.67,0.00,0.00,1.33,45.33
express_en,285,150,11.33,11.33,0.00,0.00,1.33,48.67
express_en,300,150,10.00,10.00,0.00,0.00,0.00,41.33
express_en,315,150,16.67,16.00,0.67,0.00,2.00,38.00
express_en,330,150,14.67,14.67,0.00,0.00,0.67,42.00
express_en,345,150,14.67,14.67,0.00,0.00,1.33,34.67
