template,angle,n,any_primary_pct,REP_pct,CN_pct,EMPTY_pct,LOW_DIV_pct,OFFTOPIC_pct
echo_en,baseline,150,0.00,0.00,0.00,0.00,0.00,44.00
echo_en,0,150,0.67,0.67,0.00,0.00,0.00,44.00
echo_en,15,150,0.00,0.00,0.00,0.00,0.00,44.67
echo_en,30,150,1.33,1.33,0.00,0.00,0.00,40.00
echo_en,45,150,0.67,0.67,0.00,0.00,0.00,41.33
echo_en,60,150,2.00,2.00,0.00,0.00,0.00,38.67
echo_en,75,150,1.33,1.33,0.00,0.00,0.67,38.00
echo_en,90,150,8.00,8.00,0.00,0.00,1.33,39.33
echo_en,105,150,8.00,6.67,1.33,0.00,2.00,38.67
echo_en,120,150,13.33,12.67,0.67,0.00,2.00,48.00
echo_en,135,150,22.00,22.00,0.00,0.00,6.00,61.33
echo_en,150,150,27.33,27.33,0.00,0.00,8.67,72.00
echo_en,165,150,22.67,22.67,0.00,0.00,8.00,83.33
echo_en,180,150,15.33,15.33,0.00,0.00,4.00,92.00
echo_en,195,150,9.33,9.33,0.00,0.00,0.00,96.67
echo_en,210,150,6.67,6.67,0.00,0.00,0.67,92.67
echo_en,225,150,4.67,4.67,0.00,0.00,0.00,92.00
echo_en,240,150,0.00,0.00,0.00,0.00,0.00,88.67
echo_en,255,150,2.00,2.00,0.00,0.00,0.67,82.67
echo_en,270,150,0.67,0.67,0.00,0.00,0.00,79.33
echo_en,285,150,0.00,0.00,0.00,0.00,0.00,69.33
echo_en,300,150,0.67,0.67,0.00,0.00,0.00,53.33
echo_en,315,150,0.67,0.67,0.00,0.00,0.00,55.33
echo_en,330,150,0.00,0.00,0.00,0.00,0.00,52.67
echo_en,345,150,0.67,0.67,0.00,0.00,0.00,50.00
echo_what_saying,baseline,150,6.67,6.00,0.67,0.00,0.00,52.67
echo_what_saying,0,150,12.00,12.00,0.00,0.00,0.00,50.00
echo_what_saying,15,150,11.33,11.33,0.00,0.00,0.67,46.00
echo_what_saying,30,150,8.00,8.00,0.00,0.00,0.00,40.00
echo_what_saying,45,150,7.33,7.33,0.00,0.00,0.00,44.00
echo_what_saying,60,150,6.67,6.67,0.00,0.00,0.00,37.33
echo_what_saying,75,150,7.33,7.33,0.00,0.00,2.67,40.67
echo_what_saying,90,150,10.67,10.67,0.00,0.00,2.00,35.33
echo_what_saying,105,150,19.33,19.33,0.00,0.00,5.33,38.00
echo_what_saying,120,150,29.33,29.33,0.00,0.00,12.00,53.33
echo_what_saying,135,150,27.33,27.33,0.00,0.00,14.67,70.00
echo_what_saying,150,150,25.33,25.33,0.00,0.00,11.33,84.00
echo_what_saying,165,150,30.67,30.67,0.00,0.00,12.00,86.00
echo_what_saying,180,150,25.33,25.33,0.00,0.00,6.00,94.67
echo_what_saying,195,150,17.33,17.33,0.00,0.00,6.00,96.00
echo_what_saying,210,150,11.33,11.33,0.00,0.00,0.00,96.67
echo_what_saying,225,150,1.33,1.33,0.00,0.00,0.00,92.00
echo_what_saying,240,150,2.67,2.67,0.00,0.00,1.33,88.00
echo_what_saying,255,150,2.00,2.00,0.00,0.00,0.67,90.67
echo_what_saying,270,150,3.33,3.33,0.00,0.00,0.00,80.67
echo_what_saying,285,150,6.67,6.67,0.00,0.00,1.33,70.67
echo_what_saying,300,150,7.33,7.33,0.00,0.00,0.00,68.00
echo_what_saying,315,150,10.00,9.33,0.67,0.00,0.67,61.33
echo_what_saying,330,150,8.00,8.00,0.00,0.00,0.00,56.00
echo_what_saying,345,150,7.33,7.33,0.00,0.00,0.00,58.67
echo_third_person,baseline,150,1.33,1.33,0.00,0.00,0.00,22.67
echo_third_person,0,150,4.00,4.00,0.00,0.00,0.67,22.67
echo_third_person,15,150,0.67,0.67,0.00,0.00,0.00,21.33
echo_third_person,30,150,2.00,2.00,0.00,0.00,0.00,22.00
echo_third_person,45,150,2.00,2.00,0.00,0.00,0.00,15.33
echo_third_person,60,150,2.00,2.00,0.00,0.00,0.00,12.00
echo_third_person,75,150,3.33,3.33,0.00,0.00,0.67,9.33
echo_third_person,90,150,4.00,4.00,0.00,0.00,1.33,10.67
echo_third_person,105,150,8.67,8.67,0.00,0.00,3.33,16.67
echo_third_person,120,150,20.67,20.67,0.00,0.00,10.67,41.33
echo_third_person,135,150,30.00,30.00,0.00,0.00,20.67,56.00
echo_third_person,150,150,30.00,29.33,0.67,0.00,16.00,77.33
echo_third_person,165,150,32.00,32.00,0.00,0.00,12.00,93.33
echo_third_person,180,150,24.00,23.33,0.67,0.00,9.33,97.33
echo_third_person,195,150,16.67,16.67,0.00,0.00,5.33,96.00
echo_third_person,210,150,20.67,20.67,0.00,0.00,2.67,98.67
echo_third_person,225,150,22.67,22.67,0.00,0.00,2.67,95.33
echo_third_person,240,150,10.67,10.67,0.00,0.00,3.33,93.33
echo_third_person,255,150,14.00,14.00,0.00,0.00,5.33,82.00
echo_third_person,270,150,16.00,16.00,0.00,0.00,8.00,56.67
echo_third_person,285,150,12.67,12.67,0.00,0.00,2.00,40.00
echo_third_person,300,150,5.33,5.33,0.00,0.00,0.67,32.67
echo_third_person,315,150,3.33,3.33,0.00,0.00,1.33,30.00
echo_third_person,330,150,4.00,4.00,0.00,0.00,0.67,22.67
echo_third_person,345,150,3.33,3.33,0.00,0.00,0.67,20.67
echo_means,baseline,150,8.67,8.67,0.00,0.00,0.00,56.67
echo_means,0,150,6.67,6.67,0.00,0.00,0.00,46.67
echo_means,15,150,4.67,4.67,0.00,0.00,0.00,44.00
echo_means,30,150,8.67,8.67,0.00,0.00,0.67,40.67
echo_means,45,150,11.33,11.33,0.00,0.00,0.00,30.67
echo_means,60,150,12.67,12.67,0.00,0.00,0.00,30.00
echo_means,75,150,23.33,23.33,0.00,0.00,0.00,30.67
echo_means,90,150,31.33,31.33,0.00,0.00,4.00,34.67
echo_means,105,150,27.33,27.33,0.00,0.00,6.67,40.00
echo_means,120,150,38.00,38.00,0.00,0.00,18.67,55.33
echo_means,135,150,38.67,38.67,0.00,0.00,19.33,72.00
echo_means,150,150,41.33,40.67,0.67,0.00,14.67,88.00
echo_means,165,150,38.67,38.00,0.67,0.00,21.33,95.33
echo_means,180,150,27.33,27.33,0.00,0.00,13.33,97.33
echo_means,195,150,10.00,10.00,0.00,0.00,2.00,96.00
echo_means,210,150,8.67,8.67,0.00,0.00,1.33,97.33
echo_means,225,150,8.67,8.67,0.00,0.00,2.00,92.00
echo_means,240,150,0.67,0.67,0.00,0.00,0.67,92.67
echo_means,255,150,6.67,6.67,0.00,0.00,2.67,90.67
echo_means,270,150,8.00,8.00,0.00,0.00,0.00,86.00
echo_means,285,150,6.00,6.00,0.00,0.00,0.00,66.67
echo_means,300,150,12.00,12.00,0.00,0.00,0.67,63.33
echo_means,315,150,11.33,11.33,0.00,0.00,0.67,58.67
echo_means,330,150,12.67,12.67,0.00,0.00,0.00,55.33
echo_means,345,150,8.67,8.67,0.00,0.00,0.00,54.00
echo_fewshot,baseline,150,0.67,0.67,0.00,0.00,0.00,64.00
echo_fewshot,0,150,4.67,4.67,0.00,0.00,0.00,70.67
echo_fewshot,15,150,4.67,4.67,0.00,0.00,0.00,65.33
echo_fewshot,30,150,6.00,6.00,0.00,0.00,0.00,57.33
echo_fewshot,45,150,16.00,16.00,0.00,0.00,0.00,52.67
echo_fewshot,60,150,34.00,34.00,0.00,0.00,0.00,44.67
echo_fewshot,75,150,46.67,46.67,0.00,0.00,0.00,45.33
echo_fewshot,90,150,28.00,27.33,0.67,0.00,1.33,50.67
echo_fewshot,105,150,22.67,22.00,0.67,0.00,2.00,54.67
echo_fewshot,120,150,25.33,25.33,0.00,0.00,5.33,69.33
echo_fewshot,135,150,33.33,32.67,0.67,0.00,16.00,76.00
echo_fewshot,150,150,48.00,47.33,0.67,0.00,25.33,71.33
echo_fewshot,165,150,39.33,39.33,0.00,0.00,26.00,82.67
echo_fewshot,180,150,43.33,42.67,0.67,0.00,23.33,83.33
echo_fewshot,195,150,32.67,32.67,0.00,0.00,14.67,80.00
echo_fewshot,210,150,24.67,24.67,0.00,0.00,10.67,82.00
echo_fewshot,225,150,24.67,23.33,1.33,0.00,5.33,84.67
echo_fewshot,240,150,30.67,28.67,2.00,0.00,6.00,76.00
echo_fewshot,255,150,15.33,14.67,0.67,0.00,0.00,80.00
echo_fewshot,270,150,14.67,14.67,0.00,0.00,0.00,76.00
echo_fewshot,285,150,5.33,5.33,0.00,0.00,0.00,78.67
echo_fewshot,300,150,2.00,2.00,0.00,0.00,0.00,71.33
echo_fewshot,315,150,4.67,4.67,0.00,0.00,0.00,73.33
echo_fewshot,330,150,2.67,2.67,0.00,0.00,0.00,71.33
echo_fewshot,345,150,5.33,5.33,0.00,0.00,0.00,74.00
echo_brief,baseline,150,1.33,1.33,0.00,0.00,0.00,70.00
echo_brief,0,150,0.00,0.00,0.00,0.00,0.00,69.33
echo_brief,15,150,1.33,1.33,0.00,0.00,0.00,68.67
echo_brief,30,150,2.00,1.33,0.67,0.00,0.00,64.00
echo_brief,45,150,4.67,4.00,0.67,0.00,0.00,56.67
echo_brief,60,150,4.00,4.00,0.00,0.00,0.67,54.67
echo_brief,75,150,10.67,10.67,0.00,0.00,3.33,51.33
echo_brief,90,150,12.00,12.00,0.00,0.00,2.00,45.33
echo_brief,105,150,20.67,20.67,0.00,0.00,8.00,46.00
echo_brief,120,150,32.67,32.67,0.00,0.00,18.67,51.33
echo_brief,135,150,34.67,33.33,2.67,0.00,20.00,62.67
echo_brief,150,150,29.33,29.33,0.67,0.00,8.67,86.00
echo_brief,165,150,22.67,22.67,0.00,0.00,5.33,92.67
echo_brief,180,150,18.00,18.00,0.00,0.00,10.00,96.67
echo_brief,195,150,8.00,8.00,0.00,0.00,3.33,98.00
